"sample_size","density_error","weight_error","success"
200,0.500123215346516,0.682901387945073,TRUE
200,0.421150108359725,0.800763414530554,TRUE
200,0.448596249751421,0.894195005624645,TRUE
200,0.510530829513197,0.811707128648545,TRUE
200,0.484558592926268,0.703014018438993,TRUE
200,0.392419685376674,0.624495197154429,TRUE
200,0.545535906701567,0.808772652359451,TRUE
200,0.457851981158512,0.823608673857431,TRUE
200,0.514293055781809,0.785198381272388,TRUE
200,0.44216683689274,0.659347888067487,TRUE
200,0.430897454309242,0.735619375063991,TRUE
200,0.427504291820299,0.740173971742641,TRUE
200,0.462830873094329,0.723569447839953,TRUE
200,0.451567452185639,0.837369330542994,TRUE
200,0.523265485993744,0.777343971562472,TRUE
200,0.441609522338461,0.701379805194606,TRUE
200,0.501256100159894,0.794246872718469,TRUE
200,0.472543029618773,0.796981160734105,TRUE
200,0.530778812949447,0.761077581778,TRUE
200,0.502694093027489,0.852837255352266,TRUE
200,0.44279394994729,0.830202872344226,TRUE
200,0.509615949359002,0.680419435487499,TRUE
200,0.522873325431279,0.724022742380119,TRUE
200,0.486306469325645,0.707957200265928,TRUE
200,0.491967294529551,0.785940751562039,TRUE
200,0.53254037153152,0.746695232726126,TRUE
200,0.461253323163485,0.855147060217728,TRUE
200,0.430222459068727,0.748668569698346,TRUE
200,0.470162389567752,0.874309104637244,TRUE
200,0.417600624411448,0.726393067471938,TRUE
200,0.440754685508429,0.72171811781594,TRUE
200,0.482855253996218,0.828971775116743,TRUE
200,0.484290128555389,0.749332581964175,TRUE
200,0.486727043165367,0.76774624663897,TRUE
200,0.450370496559193,0.850568265677796,TRUE
200,0.453890353460217,0.743143340768352,TRUE
200,0.488445526078575,0.657226391700848,TRUE
200,0.494415492758364,0.719168654981064,TRUE
200,0.534337629004425,0.647808757707173,TRUE
200,0.463717671857014,0.78699969798405,TRUE
200,0.495044321573216,0.693575034506579,TRUE
200,0.506938797342655,0.773013006534504,TRUE
200,0.490943915450533,0.770003885037093,TRUE
200,0.481746791985013,0.733309696542816,TRUE
200,0.509808380728466,0.722995208853258,TRUE
200,0.492132866510153,0.773265344705029,TRUE
200,0.507298554228785,0.783248455226106,TRUE
200,0.465330162878285,0.818084484797375,TRUE
200,0.456018044963287,0.80023139398072,TRUE
200,0.503731711908167,0.795330913464648,TRUE
200,0.502678784412018,0.730179204925262,TRUE
200,0.497234698498006,0.866973370290596,TRUE
200,0.512314596096099,0.731943814143127,TRUE
200,0.439834880330126,0.682911533716567,TRUE
200,0.461417254818762,0.739042691800564,TRUE
200,0.512243406541691,0.659035380553758,TRUE
200,0.475032320651137,0.890712415022332,TRUE
200,0.446204439185909,0.676069204927075,TRUE
200,0.487575580831111,0.677431364924623,TRUE
500,0.311014052184788,0.738799154337841,TRUE
500,0.256535814753282,0.809923817190965,TRUE
500,0.256255944731929,0.712107584995669,TRUE
500,0.297569334321835,0.715875801997385,TRUE
500,0.305989814777931,0.724370778351874,TRUE
500,0.302221790349994,0.765402956307581,TRUE
500,0.28488251820525,0.700058003261102,TRUE
500,0.28600893409991,0.813269527289023,TRUE
500,0.318856154260092,0.747270585774238,TRUE
500,0.326134099104261,0.655978707176308,TRUE
500,0.322786972290215,0.738053761022349,TRUE
500,0.323655323401364,0.66900896320423,TRUE
500,0.358950317337443,0.750291205311428,TRUE
500,0.298872819943294,0.652764601680447,TRUE
500,0.27592465817086,0.728106597990458,TRUE
500,0.299666034965378,0.764291618236643,TRUE
500,0.292860958022717,0.896024114041401,TRUE
500,0.319970801893929,0.682048826897449,TRUE
500,0.284009464474555,0.784383008280517,TRUE
500,0.29060336068496,0.723847342121019,TRUE
500,0.304173563465805,0.784605347732314,TRUE
500,0.28514810736058,0.705686807203197,TRUE
500,0.313427224746821,0.793393307600433,TRUE
500,0.276789603906697,0.79238119439557,TRUE
500,0.275676237356856,0.694787823146708,TRUE
500,0.265515212113476,0.738149935273244,TRUE
500,0.30673364687685,0.829050875862433,TRUE
500,0.332569301902317,0.77477070152573,TRUE
500,0.326615497812899,0.834988342665569,TRUE
500,0.288670675881352,0.709974825868397,TRUE
500,0.319951781309873,0.631414468600482,TRUE
500,0.274325353608765,0.666763518146009,TRUE
500,0.331817026977513,0.761794385967186,TRUE
500,0.280745620967889,0.831662814135389,TRUE
500,0.331562989681492,0.675884995633167,TRUE
500,0.300919900098347,0.691258950024143,TRUE
500,0.307873241642741,0.809716644277981,TRUE
500,0.316172721766562,0.794634816775156,TRUE
500,0.31799227203647,0.799123158586641,TRUE
500,0.279547337278474,0.65223372826047,TRUE
500,0.277011003602945,0.69156075625805,TRUE
500,0.310363770682886,0.626779347863905,TRUE
500,0.301297955891157,0.740628891214753,TRUE
500,0.308938618707458,0.717444730962627,TRUE
500,0.319705912566445,0.731060873977402,TRUE
500,0.292465334125028,0.861374395895474,TRUE
500,0.297574622946342,0.820632354631678,TRUE
500,0.290977723390391,0.757048559214663,TRUE
500,0.311485458711322,0.708173837373883,TRUE
500,0.292927148055711,0.765736873437777,TRUE
500,0.345091636527444,0.766293074512251,TRUE
500,0.333751042763589,0.751591557073251,TRUE
500,0.288654658033365,0.762162043774028,TRUE
500,0.291761913317298,0.680662613431583,TRUE
500,0.313089682438088,0.680185514366868,TRUE
500,0.302329469423329,0.840818108350984,TRUE
500,0.31376695974223,0.76904772785105,TRUE
500,0.30078737109084,0.826890021449048,TRUE
500,0.281135671831664,0.768340096082495,TRUE
500,0.267519396331908,0.776730131192355,TRUE
500,0.282594059129641,0.738418466095223,TRUE
500,0.305997017773554,0.776965495499728,TRUE
500,0.323069248655089,0.636356505767511,TRUE
500,0.293211820489902,0.640226495598573,TRUE
500,0.278534592944197,0.784685399413961,TRUE
500,0.323165494377358,0.753884262822432,TRUE
500,0.273794712940984,0.770845620434747,TRUE
500,0.288867327590025,0.732508485891268,TRUE
500,0.308535382440446,0.735377581838457,TRUE
500,0.305965034443288,0.593905461181859,TRUE
500,0.325424944185896,0.775327380484724,TRUE
500,0.288028175163017,0.758476399174372,TRUE
500,0.324108255147667,0.641174916407906,TRUE
500,0.315919830048924,0.765792104247251,TRUE
500,0.293813868430074,0.784924795210576,TRUE
500,0.316274979004777,0.749478743034769,TRUE
500,0.289293562359646,0.661306597570038,TRUE
500,0.27526670916636,0.659339492112104,TRUE
500,0.310714795068477,0.72975576455822,TRUE
500,0.316189112241565,0.715007404599288,TRUE
500,0.326797354175189,0.797193902389861,TRUE
500,0.249007203541648,0.561984338680666,TRUE
500,0.260985390477212,0.693739071104904,TRUE
500,0.302111994690311,0.694188622621716,TRUE
500,0.2963784748593,0.755518214877636,TRUE
500,0.280850058816399,0.778096169559971,TRUE
500,0.32604623788488,0.768004884679086,TRUE
500,0.328928458265836,0.753151782490785,TRUE
500,0.287023462276973,0.787389970623357,TRUE
500,0.340001943155071,0.82886487313112,TRUE
500,0.304309149941021,0.601803605627099,TRUE
500,0.287609261793132,0.71874653706887,TRUE
500,0.277979205635385,0.848064262139595,TRUE
500,0.266907595978841,0.661412306328768,TRUE
500,0.322107180833297,0.769243801244684,TRUE
500,0.323247346664553,0.779752701805944,TRUE
500,0.315593925116744,0.777696916048933,TRUE
500,0.310446526347643,0.677534365380542,TRUE
500,0.251957428532756,0.749761834618236,TRUE
500,0.279818981341644,0.817960389226986,TRUE
500,0.275248820693811,0.6678595914932,TRUE
500,0.312085580925924,0.862423219434683,TRUE
500,0.321472019039685,0.679754086796787,TRUE
500,0.308097329970531,0.578093297485539,TRUE
500,0.323754840936843,0.776945828779889,TRUE
500,0.304347401319454,0.816052917144125,TRUE
500,0.252365792496336,0.813689627044115,TRUE
500,0.300061331768952,0.611846382170021,TRUE
500,0.282401768436066,0.666103595698566,TRUE
500,0.321892309124679,0.841437900160044,TRUE
500,0.30552700231201,0.796904957092487,TRUE
500,0.279584342184622,0.720762537670277,TRUE
500,0.288168037311367,0.783449017647707,TRUE
500,0.276900312133054,0.712081348457381,TRUE
500,0.266227624275949,0.720095465432314,TRUE
500,0.286782033986031,0.798935576168686,TRUE
500,0.297147156683354,0.726204246546276,TRUE
500,0.287021106241433,0.721712281024535,TRUE
500,0.308988858894041,0.759067997262066,TRUE
500,0.331905351381902,0.743357038635705,TRUE
500,0.263534251564637,0.665104336554888,TRUE
500,0.296393683639587,0.824928207583518,TRUE
500,0.309491007647434,0.768018373539471,TRUE
500,0.294175777982131,0.76436161228286,TRUE
500,0.272553766560483,0.738673280305682,TRUE
500,0.318485876600466,0.739418015896868,TRUE
500,0.325746465640459,0.733301014032252,TRUE
500,0.282932572720416,0.779008183994958,TRUE
500,0.264002798141721,0.677772145958329,TRUE
500,0.311293958937088,0.810028126345898,TRUE
500,0.276005556253251,0.73802167288689,TRUE
500,0.292481441524539,0.794184819986257,TRUE
500,0.268262153968233,0.757135845193712,TRUE
500,0.271028120860285,0.741392111909322,TRUE
500,0.244471081781927,0.784756160975641,TRUE
500,0.312204939623273,0.732989416789289,TRUE
500,0.327743273940198,0.675081496529881,TRUE
500,0.264109713637486,0.671872466722891,TRUE
500,0.319050847751931,0.865503144733878,TRUE
500,0.323914440557888,0.796422073402319,TRUE
500,0.28585731329233,0.901205448609696,TRUE
500,0.294060466415012,0.742452126599355,TRUE
500,0.291008155905205,0.876366453714994,TRUE
500,0.287569138125706,0.795907717860564,TRUE
500,0.286501089319176,0.718043979016789,TRUE
500,0.295383863378241,0.710655712319847,TRUE
500,0.278790952935498,0.742564549584622,TRUE
500,0.284507227475512,0.694560221095831,TRUE
500,0.298454441067156,0.761604852312149,TRUE
500,0.309838853206542,0.669388500653729,TRUE
500,0.257058291868968,0.580136780786255,TRUE
500,0.325310363460431,0.862228799186116,TRUE
500,0.289166127558041,0.683515798986094,TRUE
500,0.294894654488701,0.66757529949723,TRUE
500,0.290401585096616,0.834861319619587,TRUE
500,0.27502110501809,0.750449464469704,TRUE
500,0.310156372909308,0.601167161099437,TRUE
500,0.315807226352356,0.738524978187217,TRUE
500,0.287541540678395,0.840987604202454,TRUE
500,0.281886523122517,0.701793259545692,TRUE
500,0.294287595198389,0.675768338589986,TRUE
500,0.280249548016172,0.842325060050966,TRUE
500,0.294820064417273,0.747908033191898,TRUE
500,0.28863533781235,0.770011036055697,TRUE
500,0.303236171757887,0.763659597764437,TRUE
500,0.327542512428832,0.709423743937902,TRUE
500,0.296925200956758,0.717722471689531,TRUE
500,0.341840558192448,0.786712451677476,TRUE
500,0.295703095509875,0.74191367620879,TRUE
500,0.300706705136022,0.705037372031913,TRUE
500,0.281773371106654,0.718446917522117,TRUE
500,0.311678033428377,0.779054786688257,TRUE
500,0.330980497850443,0.741278091469067,TRUE
500,0.259270139031283,0.63472647607566,TRUE
500,0.333062065064039,0.776599578469772,TRUE
500,0.285994067619533,0.754847868665316,TRUE
500,0.316622018053496,0.652625705770542,TRUE
500,0.282000416919177,0.809313374007153,TRUE
500,0.32642330031262,0.654215272242135,TRUE
500,0.304751657816455,0.724694715897354,TRUE
500,0.339368693385912,0.822982096836459,TRUE
500,0.271285883429469,0.681115491969507,TRUE
500,0.326003841107618,0.615361334357643,TRUE
500,0.31858815037703,0.717004663501097,TRUE
500,0.340875650144091,0.782894042211261,TRUE
500,0.292147277664014,0.789966521066082,TRUE
500,0.287745519090682,0.744893335596994,TRUE
500,0.25193094741676,0.739206281559547,TRUE
500,0.292350589307247,0.7091219590194,TRUE
500,0.288637840841902,0.648816366882715,TRUE
500,0.270366378073769,0.717740859202759,TRUE
500,0.25801879033301,0.741746991293899,TRUE
500,0.284068029078513,0.835514890923406,TRUE
500,0.256653726966873,0.683720617198355,TRUE
500,0.321588940151735,0.638130596578349,TRUE
500,0.294522864538534,0.693898183797813,TRUE
500,0.282787068067053,0.736194694075816,TRUE
500,0.285381769511763,0.723163446494367,TRUE
500,0.254651388415357,0.733192855405129,TRUE
500,0.278888603783839,0.802937525588385,TRUE
1000,0.215521519759383,0.657567364804086,TRUE
1000,0.228212705994583,0.752785750600231,TRUE
1000,0.214211963699886,0.6902888292427,TRUE
1000,0.233280145652213,0.674607872390897,TRUE
1000,0.199098772264387,0.701341973259964,TRUE
1000,0.205119158522787,0.661089534781725,TRUE
